"insblock","instrial","duration","prewardA","prewardB","positionA","positionB","trialstart","trialend","eventNumber","presstime","latency","key","outcome","actual_time","optimal_time","trialstart_vblt","feedback_vblt","ITI","id","iti_fixonset_vblt","iti_fixoffset_vblt","nextkey","prevkey","switch","irt"
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,19,1277816.97419932,3844.29564210586,"1!",1,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,183.34265868179
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,20,1278000.32546622,4027.64690900221,"1!",1,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,183.35126689635
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,21,1278183.63965204,4210.9610948246,"1!",1,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,183.31418582239
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,22,1278350.29682768,4377.61827046052,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,166.65717563592
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,23,1278500.26885135,4527.59029413573,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,149.97202367521
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,24,1278683.66713164,4710.98857442848,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,183.39828029275
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,25,1278833.67093926,4860.9923820477,"1!",1,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,150.00380761922
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,26,1279050.29318569,5077.61462847702,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,216.622246429321
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,27,1279333.60240533,5360.92384811491,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,283.309219637889
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,28,1279500.31222304,5527.63366582803,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,166.70981771312
1,16,6,0.2,0.2,2,1,1272903155.27758,NA,29,1279683.65256413,5710.9740069136,"1!",0,NA,NA,NA,NA,1.8,"59",NA,NA,"1!","1!",0,183.34034108557
1,16,6,0.2,0.2,2,1,1272903155.27758,1272912143.11334,30,1279983.64263185,6000,"1!",0,8.97563840670637,8.8,204.458305991488,210.591347201262,1.8,"59",211.608011826174,213.424594674259,NA,"1!",0,289.0259930864
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,1,1274667.28690517,694.608347956091,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@",NA,0,NA
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,2,1274950.68551664,978.006959427148,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,283.398611471057
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,3,1275117.27912486,1144.60056764074,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,166.593608213592
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,4,1275283.94292196,1311.26436474733,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,166.66379710659
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,5,1275483.96245571,1511.28389849328,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,200.01953374595
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,6,1275817.25296931,1844.57441209815,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,333.29051360487
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,7,1276017.29832747,2044.61977025494,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,200.04535815679
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,8,1276184.09091531,2211.41235809773,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","2@",0,166.79258784279
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,9,1276284.26407039,2311.5855131764,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","2@",1,100.17315507867
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,10,1276467.25810104,2494.57954382524,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",0,182.99403064884
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,11,1276650.61300987,2677.93445265852,"1!",1,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",0,183.35490883328
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,12,1276850.64909765,2877.9705404304,"1!",1,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",0,200.03608777188
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,13,1277050.66697597,3077.98841875046,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","1!",0,200.01787832006
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,14,1277233.96295234,3261.28439512104,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",1,183.29597637058
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,15,1277450.63949627,3477.96093905345,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",1,216.67654393241
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,16,1277633.99539836,3661.31684114225,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",1,183.3559020888
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,17,1277900.64826998,3927.96971276402,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",1,266.65287162177
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,18,1278084.01244897,4111.33389174938,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",1,183.36417898536
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,19,1278284.3309489,4311.65239168331,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",1,200.31849993393
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,20,1278384.27069219,4411.59213497303,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","1!",1,99.9397432897194
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,21,1278667.61831701,4694.93975979276,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,283.34762481973
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,22,1278917.51584754,4944.837290328,"2@",1,NA,NA,NA,NA,5.4,"59",NA,NA,"2@","2@",0,249.89753053524
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,23,1279167.81199951,5195.13344229199,"2@",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","2@",0,250.29615196399
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,24,1279567.25975656,5594.58119934425,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","2@",1,399.44775705226
1,17,6,0.2,0.2,2,1,1272912154.61741,NA,25,1279750.80801657,5778.12945935875,"1!",0,NA,NA,NA,NA,5.4,"59",NA,NA,"1!","1!",0,183.5482600145
1,17,6,0.2,0.2,2,1,1272912154.61741,1272924743.41164,26,1279950.53884777,5977.86029055715,"1!",1,12.5758688389987,12.4,213.457896113396,219.590990296099,5.4,"59",220.60763604939,226.024103681324,NA,"1!",0,199.7308311984
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,1,1274350.42561795,377.747060731053,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!",NA,0,NA
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,2,1274533.76397275,561.0854155384,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",0,183.338354807347
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,3,1274733.73285117,761.05429395102,"1!",1,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","1!",0,199.96887841262
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,4,1274950.47362469,977.795067476109,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",1,216.740773525089
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,5,1275067.41470233,1094.7361451108,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",1,116.941077634691
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,6,1275200.98266163,1228.30410441384,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","1!",1,133.56795930304
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,7,1275501.40578294,1528.72722572647,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",0,300.42312131263
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,8,1275767.42893871,1794.75038149394,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","2@",0,266.02315576747
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,9,1276133.73251999,2161.05396277271,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","2@",1,366.30358127877
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,10,1276350.48289498,2377.80433776788,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",0,216.75037499517
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,11,1276500.40161464,2527.72305742837,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",0,149.91871966049
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,12,1276700.37744585,2727.69888862967,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",0,199.9758312013
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,13,1276867.08196596,2894.40340874717,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","1!",0,166.7045201175
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,14,1277233.65637142,3260.97781420685,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","1!",1,366.57440545968
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,15,1277400.38770921,3427.70915199071,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",0,166.73133778386
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,16,1277567.03826337,3594.35970615596,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",0,166.65055416525
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,17,1277733.67888498,3761.00032776594,"2@",1,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",0,166.64062160998
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,18,1277917.03280056,3944.3542433437,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",0,183.35391557776
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,19,1278067.02038501,4094.34182778932,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",0,149.98758444562
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,20,1278300.34797959,4327.66942237504,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","2@",0,233.32759458572
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,21,1278417.09967883,4444.42112161778,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","2@",1,116.75169924274
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,22,1278683.64097615,4710.96241893247,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","1!",1,266.54129731469
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,23,1278983.99721919,5011.31866197102,"2@",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","2@",0,300.35624303855
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,24,1279283.63468562,5310.95612840727,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","2@",1,299.637466436249
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,25,1279483.75288159,5511.07432437129,"1!",0,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",0,200.11819596402
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,26,1279683.60985461,5710.93129739165,"1!",1,NA,NA,NA,NA,2.7,"59",NA,NA,"1!","1!",0,199.856973020361
1,18,6,0.2,0.2,2,1,1272924754.34658,NA,27,1279883.62442208,5910.94586485997,"1!",1,NA,NA,NA,NA,2.7,"59",NA,NA,"2@","1!",0,200.01456746832
1,18,6,0.2,0.2,2,1,1272924754.34658,1272934709.16563,28,1280000.73799276,6000,"2@",0,9.94240152826934,9.7,226.057417039527,232.257124694996,2.7,"59",233.273759853793,235.990323830163,NA,"1!",1,89.0541351400298
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,1,1274536.30038322,563.621826004237,"1!",1,NA,NA,NA,NA,2.1,"59",NA,NA,"1!",NA,0,NA
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,2,1274753.53181869,780.853261472657,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","1!",0,217.23143546842
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,3,1275019.74501502,1047.06645780243,"2@",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",1,266.213196329773
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,4,1275253.06069077,1280.38213355467,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","2@",1,233.31567575224
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,5,1275453.05208251,1480.37352529354,"1!",1,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,199.99139173887
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,6,1275669.69485622,1697.01629900374,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,216.6427737102
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,7,1275886.33100823,1913.65245101042,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,216.63615200668
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,8,1276052.98520433,2080.30664711259,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,166.65419610217
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,9,1276252.96831917,2280.28976195492,"1!",1,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,199.98311484233
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,10,1276419.64701511,2446.9684578944,"1!",1,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,166.67869593948
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,11,1276602.98106581,2630.30250859447,"1!",1,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","1!",0,183.33405070007
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,12,1276802.97444406,2830.2958868444,"2@",0,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","1!",1,199.99337824993
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,13,1277036.32521438,3063.64665715955,"2@",0,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","2@",0,233.35077031515
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,14,1277186.33531238,3213.65675516427,"2@",0,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","2@",0,150.01009800472
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,15,1277486.44059612,3513.76203889959,"2@",0,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","2@",0,300.10528373532
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,16,1277686.32703525,3713.64847803488,"2@",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","2@",0,199.88643913529
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,17,1277852.99778538,3880.31922816299,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","2@",1,166.67075012811
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,18,1278036.27224145,4063.59368423,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,183.27445606701
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,19,1278219.5685489,4246.88999168575,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,183.29630745575
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,20,1278386.23797469,4413.55941747315,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,166.6694257874
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,21,1278702.8992888,4730.22073158063,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,316.66131410748
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,22,1278886.25452871,4913.57597149909,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,183.35523991846
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,23,1279036.27025493,5063.59169771895,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,150.01572621986
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,24,1279219.60397455,5246.92541733384,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,183.33371961489
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,25,1279386.22771105,5413.54915383272,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,166.623736498879
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,26,1279552.89415707,5580.21559985355,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"1!","1!",0,166.66644602083
1,19,6,0.2,0.2,2,1,1272934718.04754,NA,27,1279719.5774882,5746.89893098548,"1!",0,NA,NA,NA,NA,2.1,"59",NA,NA,"2@","1!",0,166.68333113193
1,19,6,0.2,0.2,2,1,1272934718.04754,1272944026.00043,28,1279969.54752523,5996.86896800995,"2@",0,9.29504173274489,9.1,236.023637188366,242.173358583823,2.1,"59",243.190042742528,245.30663088779,NA,"1!",1,249.97003702447
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,1,1297891.78651549,2141.99198130518,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!",NA,0,NA
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,2,1298291.8533939,2542.05885971896,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,400.06687841378
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,3,1298841.85422166,3092.05968747847,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,550.00082775951
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,4,1299191.82458987,3442.03005568124,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,349.97036820277
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,5,1299591.69579927,3841.90126508474,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,399.8712094035
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,6,1300008.37631618,4258.58178199269,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,416.68051690795
1,1,6,0.2,0.2,2,1,1294460187.45935,NA,7,1300791.6732859,5041.87875171192,"1!",0,NA,NA,NA,NA,9.9,"60",NA,NA,"1!","1!",0,783.29696971923
1,1,6,0.2,0.2,2,1,1294460187.45935,1294477257.79218,8,1301274.97621487,5525.18168068491,"1!",1,17.0629527117179,16.9,6.18309534154832,12.2661453248002,9.9,"60",13.2828020039015,23.1990580749698,NA,"1!",0,483.30292897299
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,1,1296368.32910405,618.534569861367,"1!",0,NA,NA,NA,NA,5.4,"60",NA,NA,"2@",NA,0,NA
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,2,1296768.28142839,1018.48689420149,"2@",0,NA,NA,NA,NA,5.4,"60",NA,NA,"2@","1!",1,399.952324340123
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,3,1297218.37264114,1468.57810695656,"2@",0,NA,NA,NA,NA,5.4,"60",NA,NA,"1!","2@",0,450.09121275507
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,4,1297584.93347234,1835.13893815689,"1!",0,NA,NA,NA,NA,5.4,"60",NA,NA,"2@","2@",1,366.56083120033
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,5,1298168.22282715,2418.42829296365,"2@",0,NA,NA,NA,NA,5.4,"60",NA,NA,"","1!",1,583.28935480676
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,7,1299201.51598916,3451.72145497054,"1!",NA,NA,NA,NA,NA,5.4,"60",NA,NA,"2@","",NA,1033.29316200689
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,8,1299901.48056369,4151.68602950871,"2@",0,NA,NA,NA,NA,5.4,"60",NA,NA,"2@","1!",1,699.96457453817
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,9,1300201.48983389,4451.69529970735,"2@",0,NA,NA,NA,NA,5.4,"60",NA,NA,"2@","2@",0,300.00927019864
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,10,1300618.12135066,4868.32681647502,"2@",0,NA,NA,NA,NA,5.4,"60",NA,NA,"1!","2@",0,416.631516767669
1,2,6,0.2,0.2,2,1,1294477277.10148,NA,11,1301001.44017163,5251.64563744329,"1!",0,NA,NA,NA,NA,5.4,"60",NA,NA,"2@","2@",1,383.31882096827
1,2,6,0.2,0.2,2,1,1294477277.10148,1294489922.34435,12,1301734.75849606,5984.96396187693,"2@",0,12.6354528027652,12.4,23.2490357269999,29.4320744534489,5.4,"60",30.4487109365873,35.8652494198177,NA,"1!",1,733.31832443364
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,1,1296339.72404712,589.929512934759,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!",NA,0,NA
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,2,1296773.09137142,1023.29683722928,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","2@",1,433.367324294521
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,3,1297056.36781409,1306.57327990048,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","1!",1,283.2764426712
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,4,1297356.3701315,1606.57559731044,"2@",1,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","2@",0,300.00231740996
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,5,1297606.54974288,1856.75520868972,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","2@",0,250.17961137928
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,6,1298073.1248106,2323.33027641289,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","2@",0,466.57506772317
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,7,1298339.69656728,2589.90203309804,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","2@",0,266.57175668515
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,8,1298623.05379381,2873.25925962068,"2@",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","2@",0,283.35722652264
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,9,1298839.6902769,3089.89574271254,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","2@",1,216.63648309186
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,10,1299106.46233755,3356.6678033676,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","1!",0,266.77206065506
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,11,1299806.43750658,4056.64297239855,"1!",1,NA,NA,NA,NA,2.1,"60",NA,NA,"","1!",0,699.97516903095
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,13,1300673.15460789,4923.36007370614,"2@",NA,NA,NA,NA,NA,2.1,"60",NA,NA,"2@","",NA,866.71710130759
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,14,1300973.13441198,5223.33987778984,"2@",NA,NA,NA,NA,NA,2.1,"60",NA,NA,"","2@",NA,299.9798040837
1,3,6,0.2,0.2,2,1,1294489938.77655,NA,16,1301489.7473883,5739.95285411365,"1!",0,NA,NA,NA,NA,2.1,"60",NA,NA,"1!","",0,516.61297632381
1,3,6,0.2,0.2,2,1,1294489938.77655,1294499659.50586,17,1301706.42922959,5956.63469540887,"1!",0,9.70508142934237,9.1,35.9151797273662,42.4648981429636,2.1,"60",43.4815723693464,45.5981393256225,NA,"1!",0,216.681841295221
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,1,1296190.26817848,440.473644295707,"1!",0,NA,NA,NA,NA,2.7,"60",NA,NA,"1!",NA,0,NA
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,2,1296490.12415834,740.329624153674,"1!",0,NA,NA,NA,NA,2.7,"60",NA,NA,"1!","1!",0,299.855979857967
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,3,1296757.06573251,1007.271198323,"1!",1,NA,NA,NA,NA,2.7,"60",NA,NA,"1!","1!",0,266.941574169326
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,4,1297307.01722904,1557.22269485705,"1!",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","1!",0,549.95149653405
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,5,1297690.1946785,1940.40014431812,"2@",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","1!",1,383.17744946107
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,6,1297990.23308397,2240.43854977936,"2@",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","2@",0,300.03840546124
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,7,1298190.09866497,2440.30413078144,"2@",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","2@",0,199.86558100208
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,8,1298656.69525299,2906.90071880817,"2@",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","2@",0,466.59658802673
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,9,1298906.7281955,3156.93366131745,"2@",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","2@",0,250.03294250928
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,10,1299123.44744872,3373.65291453898,"2@",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","2@",0,216.71925322153
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,11,1299523.37096912,3773.57643493451,"2@",1,NA,NA,NA,NA,2.7,"60",NA,NA,"1!","2@",0,399.92352039553
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,12,1299956.73100954,4206.93647535518,"1!",0,NA,NA,NA,NA,2.7,"60",NA,NA,"1!","2@",1,433.36004042067
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,13,1300306.70501991,4556.91048572771,"1!",0,NA,NA,NA,NA,2.7,"60",NA,NA,"1!","1!",0,349.97401037253
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,14,1300756.76014485,5006.96561066434,"1!",1,NA,NA,NA,NA,2.7,"60",NA,NA,"1!","1!",0,450.05512493663
1,4,6,0.2,0.2,2,1,1294499671.31452,NA,15,1301240.26139128,5490.46685709618,"1!",0,NA,NA,NA,NA,2.7,"60",NA,NA,"2@","1!",0,483.501246431841
1,4,6,0.2,0.2,2,1,1294499671.31452,1294509492.20374,16,1301556.94687437,5807.15234018862,"2@",0,9.80489668621147,9.7,45.648126909975,51.6978641974274,2.7,"60",52.7145016735885,55.4310616771691,NA,"1!",1,316.685483092439
1,5,6,0.2,0.2,2,1,1294509506.99908,NA,2,1296370.75228501,620.957750827074,"1!",0,NA,NA,NA,NA,6,"60",NA,NA,"1!","",0,NA
