"id","instrial","latency_bin","key","binmedian","npress","nreward"
"17",10,"[3600,4000)","1",3779.21772212721,3,0
"17",10,"[4000,4400)","1",4195.78318821732,2,1
"17",10,"[4400,4800)","1",4545.63552630134,2,1
"17",10,"[4800,5200)","1",4995.86877273396,3,1
"17",10,"[5200,5600)","1",5436.98405183386,2,1
"17",10,"[5600,6000]","1",5795.21058395039,2,0
"17",11,"[   0, 400)","1",380.173883866519,1,0
"17",11,"[ 400, 800)","1",621.573726879433,2,0
"17",11,"[ 800,1200)","1",1013.19555961527,3,2
"17",11,"[1200,1600)","1",1380.0493972376,1,1
"17",11,"[1600,2000)","1",1804.72369643394,2,0
"17",11,"[2000,2400)","1",2162.87954291329,2,1
"17",11,"[2400,2800)","1",2595.95187404193,3,1
"17",11,"[2800,3200)","1",2945.81464119256,1,0
"17",11,"[3200,3600)","1",3403.9536024211,2,1
"17",11,"[3600,4000)","1",3828.82092171349,3,0
"17",11,"[4000,4400)","1",4220.54307209327,2,0
"17",11,"[4400,4800)","1",4570.44159574434,2,0
"17",11,"[4800,5200)","1",4995.02948275767,3,1
"17",11,"[5200,5600)","1",5344.98991863802,1,0
"17",11,"[5200,5600)","2",5494.93346945383,1,0
"17",11,"[5600,6000]","2",5828.52460443974,3,1
"17",12,"[ 400, 800)","1",627.253584796563,2,0
"17",12,"[ 800,1200)","1",1027.29563205503,3,0
"17",12,"[1200,1600)","1",1443.66576056927,2,1
"17",12,"[1600,2000)","1",1801.95718456525,2,0
"17",12,"[2000,2400)","1",2243.68281126954,3,2
"17",12,"[2400,2800)","1",2668.23543817736,2,0
"17",12,"[2800,3200)","1",3009.88789601251,2,0
"17",12,"[3200,3600)","1",3368.08794166427,2,0
"17",12,"[3600,4000)","1",3809.37091307715,3,0
"17",12,"[4000,4400)","1",4267.77275267523,2,1
"17",12,"[4400,4800)","1",4617.43885767646,2,0
"17",12,"[4800,5200)","1",5000.6321988767,2,1
"17",12,"[5200,5600)","1",5350.54661449976,2,1
"17",12,"[5600,6000]","1",5808.71338653378,3,0
"17",13,"[   0, 400)","1",394.423604710028,1,0
"17",13,"[ 400, 800)","1",660.994202829898,2,0
"17",13,"[ 800,1200)","1",1019.21361661516,2,1
"17",13,"[1200,1600)","1",1410.77651712112,2,0
"17",13,"[1600,2000)","1",1827.56844256073,3,0
"17",13,"[2000,2400)","1",2244.00760163553,2,0
"17",13,"[2400,2800)","1",2510.4220949579,1,0
"17",13,"[2400,2800)","2",2677.35307454132,1,0
"17",13,"[2800,3200)","2",3010.18835185096,3,1
"17",13,"[3200,3600)","2",3418.73950883746,2,1
"17",13,"[3600,4000)","2",3828.14584765583,3,1
"17",13,"[4000,4400)","2",4252.1260358626,2,0
"17",13,"[4400,4800)","2",4593.26697373763,2,0
"17",13,"[4800,5200)","1",4935.34503597766,2,1
"17",13,"[5200,5600)","1",5392.89566641673,3,2
"17",13,"[5600,6000]","1",5834.49349598959,2,0
"41",1,"[ 400, 800)","1",711.429611968924,1,1
"41",1,"[ 800,1200)","1",1161.55873393291,1,0
"41",1,"[1200,1600)","1",1444.98923983338,2,2
"41",1,"[1600,2000)","1",1853.2696000475,2,0
"41",1,"[2000,2400)","1",2236.50377432933,2,0
"41",1,"[2400,2800)","1",2528.18070453941,1,0
"41",1,"[2400,2800)","2",2761.41868626291,1,0
"41",1,"[2800,3200)","2",3069.81757382891,2,0
"41",1,"[3200,3600)","2",3444.93014170439,2,2
"41",1,"[3600,4000)","2",3845.20278770651,2,0
"41",1,"[4000,4400)","2",4228.30320486536,2,0
"41",1,"[4400,4800)","2",4628.23914051114,2,0
"41",1,"[4800,5200)","2",5046.43375049636,2,0
"41",1,"[5200,5600)","2",5428.24609322997,2,0
"41",1,"[5600,6000]","1",5836.56816976873,2,1
"41",2,"[ 400, 800)","1",669.115680044343,2,1
"41",2,"[ 800,1200)","1",1019.11137597926,1,0
"41",2,"[1200,1600)","1",1385.76744802413,3,0
"41",2,"[1600,2000)","1",1785.73500199127,1,0
"41",2,"[1600,2000)","2",1935.7409614604,1,0
"41",2,"[2000,2400)","2",2244.14961594448,2,0
"41",2,"[2400,2800)","2",2610.74642432505,2,0
"41",2,"[2800,3200)","2",2977.35448947788,2,0
"41",2,"[3200,3600)","1",3335.76976559561,2,0
"41",2,"[3600,4000)","1",3785.64461661153,3,0
"41",2,"[4000,4400)","1",4202.28761091857,2,0
"41",2,"[4400,4800)","1",4577.28281022719,2,0
"41",2,"[4800,5200)","1",5002.30598596681,3,1
"41",2,"[5200,5600)","1",5444.30919746083,2,1
"41",2,"[5600,6000]","1",5902.51920276205,1,0
"41",3,"[ 400, 800)","2",653.816547470342,2,0
"41",3,"[ 800,1200)","2",1087.22222222423,2,0
"41",3,"[1200,1600)","2",1478.99036551098,2,2
"41",3,"[1600,2000)","2",1762.15964772564,1,0
"41",3,"[2000,2400)","2",2195.41716328968,2,1
"41",3,"[2400,2800)","2",2620.37677128683,2,0
"41",3,"[2800,3200)","2",3028.76357435889,2,0
"41",3,"[3200,3600)","2",3428.7273208829,2,0
"41",3,"[3600,4000)","2",3870.31601774652,2,1
"41",3,"[4000,4400)","2",4262.00867434818,2,1
"41",3,"[4400,4800)","2",4611.96894450404,1,1
"41",3,"[4800,5200)","2",5012.00602568861,3,0
"41",3,"[5200,5600)","2",5461.9914580835,2,1
"41",3,"[5600,6000]","2",5870.3307508913,2,1
"41",4,"[ 400, 800)","2",596.151172023383,1,0
"41",4,"[ 800,1200)","2",979.673553170869,3,0
"41",4,"[1200,1600)","2",1396.20811812347,1,0
"41",4,"[1600,2000)","2",1779.66577274492,2,0
"41",4,"[2000,2400)","2",2146.46139583783,2,0
"41",4,"[2400,2800)","2",2429.83644550259,1,0
"41",4,"[2800,3200)","1",3038.34905972326,2,NA
"41",4,"[3200,3600)","1",3313.74817904725,1,NA
"41",4,"[3600,4000)","2",3871.07154681144,2,0
"41",4,"[4000,4400)","2",4279.47043437598,2,0
"41",4,"[4400,4800)","2",4654.85250297933,2,1
"41",4,"[4800,5200)","2",5054.83280360204,2,1
"41",4,"[5200,5600)","2",5437.7317573817,2,0
"41",4,"[5600,6000]","2",5845.99324592273,1,1
"41",5,"[   0, 400)","2",362.492385116639,1,0
"41",5,"[ 400, 800)","2",579.142497692374,1,0
"41",5,"[ 800,1200)","2",912.328830621844,2,0
"41",5,"[1200,1600)","2",1379.01006489119,2,0
"41",5,"[1600,2000)","2",1787.46606410277,2,2
"41",5,"[2000,2400)","2",2212.60578069632,2,1
"41",5,"[2400,2800)","2",2595.70388028806,2,1
"41",5,"[2800,3200)","2",2978.99781486194,2,1
"41",5,"[3200,3600)","2",3395.7896305219,1,0
"41",5,"[3600,4000)","2",3729.01023043232,2,1
"41",5,"[4000,4400)","2",4137.35233744228,2,0
"41",5,"[4400,4800)","2",4545.65041054593,2,0
"41",5,"[4800,5200)","2",4929.13852469792,2,2
"41",5,"[5200,5600)","2",5379.16004502767,2,0
"41",5,"[5600,6000]","2",5820.60091379389,2,0
"41",6,"[ 400, 800)","2",575.935306580505,2,0
"41",6,"[ 800,1200)","2",992.534266981236,2,0
"41",6,"[1200,1600)","2",1292.51390544232,1,1
"41",6,"[1600,2000)","2",1742.591378621,2,1
"41",6,"[2000,2400)","2",2209.24413984904,2,1
"41",6,"[2400,2800)","2",2600.92504304339,2,0
"41",6,"[2800,3200)","2",2984.25324459822,2,0
"41",6,"[3600,4000)","2",3775.95782015123,3,1
"41",6,"[4000,4400)","2",4242.51854058821,1,0
"41",6,"[4400,4800)","2",4534.19547079102,2,1
"41",6,"[4800,5200)","2",4925.85435703223,2,0
"41",6,"[5200,5600)","2",5350.8243941178,2,1
"41",6,"[5600,6000]","2",5896.23626009416,2,1
"41",7,"[ 400, 800)","2",696.785194013501,1,0
"41",7,"[ 800,1200)","2",1030.15428419167,2,1
"41",7,"[1200,1600)","2",1446.86846112018,2,2
"41",7,"[1600,2000)","2",1871.89196794498,2,1
"41",7,"[2000,2400)","2",2230.22596344526,2,0
"41",7,"[2400,2800)","2",2638.51426962356,2,1
"41",7,"[2800,3200)","2",3096.85422459734,2,0
"41",7,"[3200,3600)","2",3363.68924645649,1,0
"41",7,"[3600,4000)","2",3838.48066480278,2,0
"41",7,"[4000,4400)","2",4263.51807707397,2,0
"41",7,"[4400,4800)","2",4563.65315851872,1,0
"41",7,"[4800,5200)","2",4988.43332008255,2,0
"41",7,"[5200,5600)","2",5396.97523506038,2,1
"41",7,"[5600,6000]","2",5830.08773672191,2,0
"41",8,"[   0, 400)","2",398.852138794609,1,0
"41",8,"[ 400, 800)","2",648.864057744504,1,1
"41",8,"[ 800,1200)","2",1015.65107271745,2,0
"41",8,"[1200,1600)","2",1382.38379023097,2,0
"41",8,"[1600,2000)","2",1848.84783472808,1,1
"41",8,"[2000,2400)","2",2149.07297047466,2,0
"41",8,"[2400,2800)","2",2648.89368958393,2,0
"41",8,"[2800,3200)","2",3082.15633690997,2,0
"41",8,"[3200,3600)","2",3482.34819892241,2,1
"41",8,"[3600,4000)","2",3782.18216130335,1,0
"41",8,"[4000,4400)","2",4107.17769170151,2,2
"41",8,"[4400,4800)","2",4532.18861741334,2,1
"41",8,"[4800,5200)","2",5032.12240101129,2,0
"41",8,"[5200,5600)","2",5473.81903060159,2,1
"41",8,"[5600,6000]","2",5874.3277380563,2,NA
"41",9,"[ 400, 800)","2",527.114289492602,2,0
"41",9,"[ 800,1200)","2",918.933253873547,2,0
"41",9,"[1200,1600)","2",1318.80413190084,2,0
"41",9,"[1600,2000)","2",1802.06048867694,2,1
"41",9,"[2000,2400)","2",2244.2451330935,2,1
"41",9,"[2400,2800)","2",2594.01999734836,2,0
"41",9,"[2800,3200)","2",2910.91047543159,1,0
"41",9,"[3200,3600)","2",3335.53817374195,2,0
"41",9,"[3600,4000)","2",3827.14524565381,2,0
"41",9,"[4000,4400)","2",4293.74553039088,1,0
"41",9,"[4400,4800)","2",4627.3164150407,2,1
"41",9,"[4800,5200)","2",5027.07803601515,2,0
"41",9,"[5200,5600)","2",5443.88326048647,2,0
"41",9,"[5600,6000]","1",5836.01046218245,2,0
"41",10,"[ 400, 800)","1",587.583432657993,3,1
"41",10,"[ 800,1200)","1",1037.67116937524,2,0
"41",10,"[1200,1600)","1",1379.55701231113,2,1
"41",10,"[1600,2000)","1",1762.69715931994,2,0
"41",10,"[2000,2400)","1",2129.29016023554,2,0
"41",10,"[2400,2800)","1",2571.03330684185,3,0
"41",10,"[2800,3200)","1",3070.8866375353,1,0
"41",10,"[3200,3600)","1",3337.58624685288,2,1
"41",10,"[3600,4000)","1",3770.94755660801,3,1
"41",10,"[4000,4400)","1",4187.577307639,2,0
"41",10,"[4400,4800)","1",4512.57134816843,2,1
"41",10,"[4800,5200)","1",4987.54568930599,3,0
"41",10,"[5200,5600)","1",5404.2169911263,2,2
"41",10,"[5600,6000]","1",5837.5582704175,3,0
"41",11,"[   0, 400)","1",378.591246189899,1,0
"41",11,"[ 400, 800)","1",670.294828509213,2,0
"41",11,"[ 800,1200)","1",1053.6473645916,2,1
"41",11,"[1200,1600)","1",1411.99923851673,2,0
"41",11,"[1600,2000)","1",1786.99658985715,2,1
"41",11,"[2000,2400)","1",2212.04707985453,3,2
"41",11,"[2400,2800)","1",2670.314693416,2,0
"41",11,"[2800,3200)","1",3028.66110449395,2,0
"41",11,"[3200,3600)","1",3403.64703351224,2,0
"41",11,"[3600,4000)","1",3786.92325520387,2,1
"41",11,"[4000,4400)","1",4145.27579129208,2,1
"41",11,"[4400,4800)","1",4578.96338234423,3,1
"41",11,"[4800,5200)","1",4995.25907164935,2,0
"41",11,"[5200,5600)","1",5353.6102834114,2,0
"41",11,"[5600,6000]","1",5728.57585088786,2,1
"41",12,"[ 400, 800)","1",509.115183427639,2,0
"41",12,"[ 800,1200)","1",975.814461664413,3,1
"41",12,"[1200,1600)","1",1459.13554496656,2,0
"41",12,"[1600,2000)","1",1825.84012051666,2,1
"41",12,"[2000,2400)","1",2167.64534499088,2,0
"41",12,"[2400,2800)","1",2617.48824659298,2,1
"41",12,"[2800,3200)","1",3042.45348299446,2,0
"41",12,"[3200,3600)","1",3384.34760297241,2,0
"41",12,"[3600,4000)","1",3809.07561912318,3,1
"41",12,"[4000,4400)","1",4225.75304596103,2,0
"41",12,"[4400,4800)","1",4550.75867435516,2,0
"41",12,"[4800,5200)","1",4959.07694345806,3,1
"41",12,"[5200,5600)","1",5384.07495696447,2,1
"41",12,"[5600,6000]","1",5742.39753012807,2,1
"45",1,"[1200,1600)","1",1381.59962256032,2,0
"45",1,"[1600,2000)","1",1823.36279962328,2,0
"45",1,"[2000,2400)","1",2231.6520990571,2,0
"45",1,"[2400,2800)","1",2581.580585349,2,1
"45",1,"[2800,3200)","1",2973.37041451829,3,0
"45",1,"[3200,3600)","1",3440.19699378987,1,0
"45",1,"[3600,4000)","1",3773.20487351972,3,0
"45",1,"[4000,4400)","1",4256.48920671665,1,0
"45",1,"[4400,4800)","1",4606.75837637973,3,1
"45",1,"[4800,5200)","1",5014.95464176696,2,2
"45",1,"[5200,5600)","1",5331.85852866154,2,0
"45",1,"[5600,6000]","1",5698.21315057925,2,1
"45",3,"[   0, 400)","1",264.016024390003,1,0
"45",3,"[ 400, 800)","1",680.963448568946,1,0
"45",3,"[ 800,1200)","1",1047.38014834584,1,0
"45",3,"[1200,1600)","2",1364.11021721142,2,0
"45",3,"[1600,2000)","2",1763.91653424071,2,0
"45",3,"[2000,2400)","1",2232.2031850199,2,0
"45",3,"[2000,2400)","2",2080.48039994901,1,1
"45",3,"[2800,3200)","1",3014.3702820933,1,1
"45",3,"[3200,3600)","1",3297.3357833398,1,0
"45",3,"[3200,3600)","2",3347.38379024202,1,0
"45",3,"[3600,4000)","1",3680.66977884155,1,0
"45",3,"[4000,4400)","2",4164.08373064769,4,NA
"45",3,"[4400,4800)","2",4605.65421798674,2,0
"45",3,"[4800,5200)","2",4980.58601509547,3,0
"45",3,"[5200,5600)","2",5355.80982652028,2,2
"45",3,"[5600,6000]","2",5714.14580850978,1,0
"45",4,"[ 400, 800)","1",553.404184873216,3,1
"45",4,"[ 800,1200)","1",1003.7577804178,3,2
"45",4,"[1200,1600)","1",1320.31254138565,1,0
"45",4,"[1600,2000)","1",1920.40094026015,1,0
"45",4,"[2000,2400)","1",2236.71599788941,3,1
"45",4,"[2400,2800)","1",2636.70093365363,2,0
"45",4,"[2800,3200)","1",3020.0609190797,3,1
"45",4,"[3200,3600)","1",3395.3373725235,2,0
"45",4,"[3600,4000)","1",3786.65375447599,3,0
"45",4,"[4000,4400)","1",4286.60872732871,1,1
"45",4,"[4400,4800)","1",4603.30519135459,3,1
"45",4,"[4800,5200)","1",5003.51509732718,2,0
"45",4,"[5200,5600)","1",5419.95695934747,3,0
"45",4,"[5600,6000]","1",5811.60823069512,2,1
"45",5,"[ 400, 800)","2",567.148225411074,2,1
"45",5,"[ 800,1200)","2",1042.32254007366,3,2
"45",5,"[1200,1600)","2",1442.4895709235,2,0
"45",5,"[1600,2000)","2",1808.81406436674,3,0
"45",5,"[2000,2400)","2",2192.08531983895,2,0
"45",5,"[2400,2800)","2",2575.68633294431,3,2
"45",5,"[2800,3200)","2",2967.09525230108,2,1
"45",5,"[3200,3600)","2",3375.36518342677,3,0
"45",5,"[3600,4000)","2",3825.35789962276,3,0
"45",5,"[4000,4400)","2",4142.07191101741,1,0
"45",5,"[4400,4800)","1",4600.68020793551,2,0
"45",5,"[4800,5200)","1",4908.60846245778,1,0
"45",5,"[5200,5600)","1",5383.81207786733,2,0
"45",5,"[5600,6000]","1",5800.25658853993,2,0
"45",6,"[   0, 400)","2",378.064163698582,1,0
"45",6,"[ 400, 800)","2",644.906800429453,2,1
"45",6,"[ 800,1200)","2",995.251622312935,3,0
"45",6,"[1200,1600)","1",1478.25122499489,1,0
"45",6,"[1200,1600)","2",1344.88147264346,1,0
"45",6,"[1600,2000)","1",1811.49748378084,3,0
"45",6,"[2000,2400)","1",2186.59167661099,2,0
"45",6,"[2400,2800)","1",2428.42438089428,1,1
"45",6,"[2400,2800)","2",2645.20460866333,2,1
"45",6,"[2800,3200)","2",3119.89868892124,2,0
"45",6,"[3200,3600)","2",3419.80697920371,2,0
"45",6,"[3600,4000)","2",3811.475632363,3,0
"45",6,"[4000,4400)","2",4194.82816845994,2,1
"45",6,"[4400,4800)","2",4653.28946497175,2,1
"45",6,"[4800,5200)","2",4978.1207787164,2,2
"45",6,"[5200,5600)","2",5436.40461527685,2,1
"45",6,"[5600,6000]","2",5828.60746921506,3,0
"45",7,"[ 400, 800)","1",557.752118926146,2,0
"45",7,"[ 800,1200)","1",974.517282476882,3,1
"45",7,"[1200,1600)","1",1366.42630115966,2,0
"45",7,"[1200,1600)","2",1574.55204607686,1,0
"45",7,"[1600,2000)","2",1791.25033107994,2,0
"45",7,"[2000,2400)","2",2174.51330949552,3,0
"45",7,"[2400,2800)","2",2641.00781353773,3,0
"45",7,"[2800,3200)","1",3107.5079459697,1,0
"45",7,"[2800,3200)","2",2940.90948218945,1,0
"45",7,"[3200,3600)","1",3524.51926897629,1,0
"45",7,"[3600,4000)","1",3749.15425109794,2,0
"45",7,"[4000,4400)","1",4099.15375446144,2,2
"45",7,"[4400,4800)","1",4699.19414646574,2,1
"45",7,"[4800,5200)","1",5016.05880015995,2,0
"45",7,"[5200,5600)","1",5424.53714739531,3,1
"45",7,"[5600,6000]","1",5874.15441664052,3,1
"45",8,"[ 400, 800)","2",541.070719089475,2,0
"45",8,"[ 800,1200)","2",957.888028060553,2,1
"45",8,"[1200,1600)","2",1391.07767181122,3,1
"45",8,"[1600,2000)","2",1791.17203019269,2,0
"45",8,"[2000,2400)","2",2249.4133227301,2,1
"45",8,"[2400,2800)","2",2624.38021451817,1,0
"45",8,"[2800,3200)","2",2974.46596476948,3,1
"45",8,"[3200,3600)","2",3424.3937888823,3,0
"45",8,"[3600,4000)","2",3824.39809295465,2,0
"45",8,"[4000,4400)","2",4174.4570255396,3,0
"45",8,"[4400,4800)","2",4657.72679113434,1,0
"45",8,"[4800,5200)","2",4974.34114685166,1,0
"45",8,"[5200,5600)","2",5466.00367499923,2,0
"45",8,"[5600,6000]","2",5857.67481126823,3,0
"45",9,"[   0, 400)","2",380.643954442348,1,0
"45",9,"[ 400, 800)","2",614.100946884718,2,1
"45",9,"[ 800,1200)","2",930.739968200212,2,1
"45",9,"[1200,1600)","1",1414.83462453471,2,NA
"45",9,"[1600,2000)","1",1830.76049530064,3,NA
"45",9,"[2000,2400)","1",2205.73897495342,2,NA
"45",9,"[2400,2800)","2",2647.45960799337,2,0
"45",9,"[2800,3200)","2",3014.10144352121,3,0
"45",9,"[3200,3600)","2",3397.54386834101,2,0
"45",9,"[3600,4000)","2",3763.94815254025,3,0
"45",9,"[4000,4400)","2",4155.60521784937,2,0
"45",9,"[4400,4800)","2",4580.57691033173,2,0
"45",9,"[4800,5200)","2",5072.20566811156,2,0
"45",9,"[5200,5600)","2",5405.73152562138,2,0
"45",9,"[5600,6000]","2",5872.18712751929,2,0
"45",10,"[   0, 400)","1",261.702423536917,1,0
"45",10,"[ 400, 800)","1",669.776354130591,2,1
"45",10,"[ 800,1200)","1",986.495331744661,2,0
"45",10,"[1200,1600)","1",1386.4860614558,2,0
"45",10,"[1600,2000)","1",1819.74556350906,2,0
"45",10,"[2000,2400)","1",2228.05671434617,2,0
"45",10,"[2400,2800)","1",2528.09230567073,1,1
"45",10,"[2400,2800)","2",2645.1175340917,1,0
"45",10,"[2800,3200)","2",2978.11382598593,3,0
"45",10,"[3200,3600)","2",3378.07972454175,2,0
"45",10,"[3600,4000)","2",3796.20513840928,3,2
"45",10,"[4000,4400)","2",4303.48794860766,2,0
"45",10,"[4400,4800)","2",4694.80598595692,1,0
"45",10,"[4800,5200)","2",4961.45841610269,2,1
"45",10,"[5200,5600)","2",5344.78413456236,3,1
"45",10,"[5600,6000]","2",5811.38193616061,3,1
"45",11,"[ 400, 800)","1",600.442987662973,3,2
"45",11,"[ 800,1200)","1",1000.01539530058,2,0
"45",11,"[1200,1600)","1",1324.98890874558,2,0
"45",11,"[1600,2000)","1",1841.63322739187,2,1
"45",11,"[2000,2400)","2",2166.95288702613,2,0
"45",11,"[2400,2800)","2",2599.98808102682,3,0
"45",11,"[2800,3200)","2",3016.5623758221,1,0
"45",11,"[3200,3600)","1",3375.10528406711,2,0
"45",11,"[3600,4000)","1",3849.88743212307,3,0
"45",11,"[4000,4400)","1",4149.81922923471,1,0
"45",11,"[4400,4800)","1",4558.38878956274,2,2
"45",11,"[4800,5200)","1",5041.49268308538,2,1
"45",11,"[5200,5600)","1",5358.2215931674,2,0
"45",11,"[5600,6000]","1",5766.525625746,3,0
"45",12,"[ 400, 800)","1",641.777579119662,3,0
"45",12,"[ 800,1200)","1",983.430505890281,2,0
"45",12,"[1200,1600)","1",1208.44358362956,1,0
"45",12,"[1200,1600)","2",1458.38696861756,1,0
"45",12,"[1600,2000)","2",1808.70513839182,3,0
"45",12,"[2000,2400)","2",2175.11637530697,2,0
"45",12,"[2400,2800)","2",2558.36809694301,3,2
"45",12,"[2800,3200)","2",2991.80307242204,3,1
"45",12,"[3200,3600)","2",3441.8186332914,3,1
"45",12,"[3600,4000)","2",3841.76433584071,2,0
"45",12,"[4000,4400)","2",4241.65243012249,1,1
"45",12,"[4400,4800)","2",4533.598861075,2,1
"45",12,"[4800,5200)","2",5008.37455302826,2,2
"45",12,"[5200,5600)","2",5391.75043039723,2,0
"45",12,"[5600,6000]","2",5825.47642695135,3,1
"45",13,"[ 400, 800)","1",558.976625616197,3,1
"45",13,"[ 800,1200)","1",1025.40027812938,3,1
"45",13,"[1200,1600)","1",1425.54943053983,2,0
"45",13,"[1600,2000)","1",1825.42610249948,3,1
"45",13,"[2000,2400)","1",2250.37776454701,2,0
"45",13,"[2400,2800)","1",2567.03946497873,2,0
"45",13,"[2400,2800)","2",2775.74692093185,1,0
"45",13,"[2800,3200)","2",3067.24688783288,2,0
"45",13,"[3200,3600)","2",3408.94368296722,2,1
"45",13,"[3600,4000)","2",3758.96321680921,2,0
"45",13,"[4000,4400)","2",4192.13878957089,3,0
"45",13,"[4400,4800)","1",4742.48410807922,1,0
"45",13,"[4400,4800)","2",4558.78459807718,1,0
"45",13,"[4800,5200)","1",4984.00162230245,2,0
"45",13,"[5200,5600)","1",5375.54297444876,3,1
"45",13,"[5600,6000]","1",5875.25559528149,3,0
"45",14,"[ 400, 800)","1",591.379287507152,3,0
"45",14,"[ 800,1200)","1",974.736293210299,2,0
"45",14,"[1200,1600)","1",1408.10753541882,3,2
"45",14,"[1600,2000)","1",1841.42530790996,3,0
"45",14,"[2000,2400)","1",2241.48755132046,2,1
"45",14,"[2400,2800)","1",2533.09478877054,2,0
"45",14,"[2800,3200)","1",2958.09892730904,3,0
"45",14,"[3200,3600)","1",3341.43573699111,2,0
"45",14,"[3600,4000)","1",3791.35909149772,1,0
"45",14,"[4000,4400)","1",4199.69159713946,2,0
"45",14,"[4400,4800)","1",4608.0754204886,3,2
"45",14,"[4800,5200)","1",5041.35958814004,2,1
"45",14,"[5200,5600)","1",5274.70268838806,1,1
"45",14,"[5200,5600)","2",5491.33856443223,1,0
"45",14,"[5600,6000]","2",5858.07475831825,3,0
"59",1,"[2000,2400)","1",2162.25479310378,1,1
"59",1,"[2400,2800)","1",2612.35229647718,1,1
"59",1,"[2800,3200)","1",2862.55442141555,1,0
"59",1,"[3200,3600)","1",3229.05764449388,1,1
"59",1,"[3200,3600)","2",3462.30611065403,1,0
"59",1,"[3600,4000)","2",3845.67807009444,2,0
"59",1,"[4000,4400)","2",4262.35328963958,2,0
"59",1,"[4400,4800)","1",4679.07933017704,2,0
"59",1,"[4800,5200)","1",5078.97801941727,2,0
"59",1,"[5200,5600)","1",5453.94151774235,2,1
"59",1,"[5600,6000]","1",5828.9344822988,2,1
"59",2,"[ 400, 800)","2",701.460066717118,1,0
"59",2,"[ 800,1200)","1",969.132005237043,1,0
"59",2,"[ 800,1200)","2",1168.34072186612,1,0
"59",2,"[2400,2800)","1",2752.67364364117,1,0
"59",2,"[2800,3200)","2",2984.92025909945,1,0
"59",2,"[3200,3600)","1",3201.69513416477,1,0
"59",2,"[3200,3600)","2",3385.11791452765,1,0
"59",2,"[4000,4400)","1",4168.17551269196,1,0
"59",2,"[5200,5600)","2",5501.94675568491,1,0
"59",2,"[5600,6000]","2",5785.16194829717,1,0
"59",3,"[ 400, 800)","1",677.220311015844,1,0
"59",3,"[ 400, 800)","2",460.360017372295,1,1
"59",3,"[ 800,1200)","1",985.554941231386,2,0
"59",3,"[1200,1600)","1",1410.5277096387,1,0
"59",3,"[1600,2000)","1",1710.44957474805,1,0
"59",3,"[1600,2000)","2",1877.06933822483,1,0
"59",3,"[2000,2400)","2",2062.11739452556,1,0
"59",3,"[2800,3200)","2",3010.51049353555,2,0
"59",3,"[3200,3600)","1",3560.34346320666,1,0
"59",3,"[3600,4000)","2",3760.53747651167,1,0
"59",3,"[4000,4400)","2",4360.97317910753,1,0
"59",3,"[4400,4800)","2",4627.569766948,1,0
"59",3,"[5200,5600)","2",5377.26169615052,2,0
"59",3,"[5600,6000]","2",5810.30389899388,1,0
"59",4,"[ 400, 800)","2",560.477219987661,1,0
"59",4,"[1200,1600)","2",1561.27346935682,1,0
"59",4,"[1600,2000)","2",1794.35043572448,1,0
"59",4,"[2400,2800)","2",2427.63267224655,1,0
"59",4,"[2800,3200)","2",2960.83859470672,2,0
"59",4,"[3200,3600)","1",3393.79984838888,1,0
"59",4,"[3200,3600)","2",3560.54774019867,1,0
"59",4,"[3600,4000)","2",3810.46513537876,2,0
"59",4,"[4000,4400)","1",4152.07736683078,2,0
"59",4,"[4400,4800)","1",4576.9968314562,3,1
"59",4,"[4800,5200)","1",4893.96207779646,1,0
"59",4,"[4800,5200)","2",5027.41912519559,1,0
"59",4,"[5600,6000]","1",5760.37773012649,2,1
"59",5,"[   0, 400)","1",329.987319651991,1,0
"59",5,"[ 400, 800)","1",580.131339724176,2,0
"59",5,"[ 800,1200)","1",921.689605107531,2,0
"59",5,"[ 800,1200)","2",1113.6402010452,1,0
"59",5,"[1200,1600)","2",1463.32170127425,2,0
"59",5,"[1600,2000)","2",1788.37459150236,2,2
"59",5,"[2000,2400)","2",2180.27718085796,3,0
"59",5,"[2400,2800)","2",2580.22255264223,2,0
"59",5,"[2800,3200)","2",2921.77717597223,2,1
"59",5,"[3200,3600)","1",3339.28456727881,2,0
"59",5,"[3600,4000)","1",3613.32534323446,1,1
"59",5,"[3600,4000)","2",3880.35266730003,2,0
"59",5,"[4000,4400)","2",4213.43559317756,2,0
"59",5,"[4400,4800)","2",4630.03863720223,3,1
"59",5,"[4800,5200)","2",5071.84239884372,2,1
"59",5,"[5200,5600)","2",5421.74406780395,2,0
"59",5,"[5600,6000]","2",5771.64639893453,2,0
"59",6,"[ 800,1200)","2",1194.41036158241,1,0
"59",6,"[1200,1600)","1",1469.78340682108,2,0
"59",6,"[1600,2000)","2",1728.20246266201,1,0
"59",6,"[2000,2400)","1",2202.78836321086,2,1
"59",6,"[2400,2800)","1",2544.4486013148,2,0
"59",6,"[2800,3200)","1",2994.44644921459,3,1
"59",6,"[3200,3600)","2",3453.03601166234,2,1
"59",6,"[3600,4000)","2",3803.68989636191,2,0
"59",6,"[4000,4400)","2",4161.16835130379,2,0
"59",6,"[4400,4800)","1",4694.75634093396,1,0
"59",6,"[4400,4800)","2",4427.82105738297,1,0
"59",6,"[4800,5200)","2",5045.51501292735,1,0
"59",6,"[5200,5600)","1",5578.45656713471,1,0
"59",6,"[5200,5600)","2",5278.90021540225,1,1
"59",6,"[5600,6000]","2",5872.40093236323,2,0
